"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"118157";"New Zealand";"The bouquet here is confounding. It has some green vegetable and cat-pee qualities as well as white stone fruits, sulfur and popcorn. In a word, it's complicated. In the mouth, grapefrut and celery flavors mingle with green grapes, while on the back end it's chalky and rather tart. The overall acidity is high, and there's one important thing missing here: balance.";NA;"86";"16";"Marlborough";NA;NA;"Huia 2001 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Huia"
"117762";"New Zealand";"Fuller bodied than the other Kumeu River 2010s, the Coddington Chardonnay displays subtle oak shadings on the nose, then explodes into an array of ripe mango and peach on the palate, underscored by just enough citrus to keep things fresh on the long finish. Drink now–2016.";"Coddington";"92";"46";"Kumeu";NA;"Jоe Czerwinski";"Kumeu River 2010 Coddington Chardonnay (Kumeu)";"Chardonnay";"Kumeu River"
"117762";"New Zealand";"Fuller bodied than the other Kumeu River 2010s, the Coddington Chardonnay displays subtle oak shadings on the nose, then explodes into an array of ripe mango and peach on the palate, underscored by just enough citrus to keep things fresh on the long finish. Drink now–2016.";"Coddington";"92";"46";"Kumeu";NA;"Joe Czerwinski";"Kumeu River 2010 Coddington Chardonnay (Kumeu)";"Chardonnay";"Kumeu River"
"117761";"New Zealand";"This starts off a bit nutty and funky, but give it time in the glass and it delivers bright aromas of nectarine and grapefruit in addition to the nut and dough notes. Despite this wine's weight and richness, it's crisply focused on the finish, where its grapefruit flavors really linger. It should prove relatively long-lived, but I'd still opt for drinking it over the next few years.";"Section 94";"92";"36";"Marlborough";NA;"Joe Czerwinski";"Dog Point 2011 Section 94 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Dog Point"
"117758";"New Zealand";"Scents of smoke, grilled nuts and pineapple give way to a rambunctious medley of citrusy flavors on the palate. Tangerine and pineapple notes give a zesty edge to this medium- to full-bodied wine and impart a refreshing quality to the finish. Drink it over the next several years.";NA;"92";"39";"Marlborough";NA;"Joe Czerwinski";"Greywacke 2010 Chardonnay (Marlborough)";"Chardonnay";"Greywacke"
"117758";"New Zealand";"Scents of smoke, grilled nuts and pineapple give way to a rambunctious medley of citrusy flavors on the palate. Tangerine and pineapple notes give a zesty edge to this medium- to full-bodied wine and impart a refreshing quality to the finish. Drink it over the next several years.";NA;"92";"39";"Marlborough";NA;"Joe Czerwinski";"Greywacke 2010 Chardonnay (Marlborough)";"Chardonnay";"Greywacke"
"117580";"New Zealand";"A ripe, lush style of Marlborough Sauvignon Blanc, this features ample nectarine and cassis fruit, tinged with just a bit of green leafiness. Ample weight on the mouth gives way to a long, mouthwatering finish. Winemaker Jules Taylor is on a roll.";NA;"92";"17";"Marlborough";NA;"Jое Czеrwinski";"Jules Taylor 2013 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Jules Taylor"
"117580";"New Zealand";"A ripe, lush style of Marlborough Sauvignon Blanc, this features ample nectarine and cassis fruit, tinged with just a bit of green leafiness. Ample weight on the mouth gives way to a long, mouthwatering finish. Winemaker Jules Taylor is on a roll.";NA;"92";"17";"Marlborough";NA;"Joe Czerwinski";"Jules Taylor 2013 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Jules Taylor"
"117306";"New Zealand";"Struck flint, fig and melon aromas lead the way, followed by similar flavors, plus a strong backbone of mixed citrus. It's pleasantly light in weight, with a long, crisp, citrusy finish.";NA;"90";"18";"Marlborough";NA;"Joe Czerwinski";"Lake Chalice 2014 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Lake Chalice"
"117273";"New Zealand";"Mt. Difficulty's Pinots have resisted the trend toward ever-softer textures, even in this, the winery's entry-level bottling. Instead, the wine is firmly structured. Savory, dark-skinned plum fruit is accented by plenty of briary spice. Drink from 2014–2020.";"Roaring Meg";"90";"25";"Central Otago";NA;"Jое Czеrwinski";"Mt. Difficulty 2011 Roaring Meg Pinot Noir (Central Otago)";"Pinot Noir";"Mt. Difficulty"
"117273";"New Zealand";"Mt. Difficulty's Pinots have resisted the trend toward ever-softer textures, even in this, the winery's entry-level bottling. Instead, the wine is firmly structured. Savory, dark-skinned plum fruit is accented by plenty of briary spice. Drink from 2014–2020.";"Roaring Meg";"90";"25";"Central Otago";NA;"Jое Czеrwinski";"Mt. Difficulty 2011 Roaring Meg Pinot Noir (Central Otago)";"Pinot Noir";"Mt. Difficulty"
"117257";"New Zealand";"A blend of fruit drawn from the Awatere and Brancott subregions, this is a lively, fresh example of Marlborough Pinot Noir. Judiciously applied notes of vanilla and cinnamon accent flavors of cherry and herb that finish long, while the medium- to full-bodied wine's tannins are ripe and impart a creamy texture. Drink now and over the next couple of years.";NA;"90";"20";"Marlborough";NA;"Joe Czerwinski";"Jules Taylor 2010 Pinot Noir (Marlborough)";"Pinot Noir";"Jules Taylor"
"117233";"New Zealand";"This is made in a plump, cheerful style, combining simple, jammy cherry fruit with ample vanilla. It's a well-made wine, but one that comes across as somewhat lacking in dimension. For an entry-level Pinot Noir, perhaps that's all one can expect.";NA;"85";"20";"Central Otago";NA;"Jое Czеrwinski";"Mud House 2007 Pinot Noir (Central Otago)";"Pinot Noir";"Mud House"
"117223";"New Zealand";"This wine doesn't show the ripeness of Barker's Marque's other SBs, instead offering hard nectarine and underripe melon flavors accented by a grassy, herbal finish. It's still good, probably at its best served alongside simple fish dishes.";"ranga.ranga";"85";"11";"Marlborough";NA;"Jое Czеrwinski";"Barker's Marque 2008 ranga.ranga Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Barker's Marque"
"117115";"New Zealand";"Full-bodied, plush and ripe, this is a bit of a throwback style of Chardonnay, marrying peach, vanilla and mango notes into a delectable whole. Toasted oak gives a bit of structure without straitjacketing the luscious fruit. Drink now–2018.";"Small Parcels Wild Grace";"91";"30";"Hawke's Bay";NA;"Joe Czerwinski";"Kim Crawford 2014 Small Parcels Wild Grace Chardonnay (Hawke's Bay)";"Chardonnay";"Kim Crawford"
"117111";"New Zealand";"Consulting winemaker Jenny Dobson—who crafted some remarkable wines at Te Awa from 1998–2008—has turned out a remarkably tannic yet balanced wine from Murdoch's Gimblett Gravels vineyard. Cracked pepper, cedar and cherries finish firm and dusty in this young wine that's built to age. Drink 2019–2030.";"Omine Secundo";"91";"37";"Hawke's Bay";NA;"Jое Czеrwinski";"William Murdoch 2014 Omine Secundo Syrah (Hawke's Bay)";"Syrah";"William Murdoch"
"116776";"New Zealand";"This medium- to full-bodied wine features hints of struck flint on the nose, then backs those up with round, ample flavors of fig and melon. It's a relatively soft, easy-drinking style with just enough complexity to satisfy.";NA;"88";"13";"Marlborough";NA;"Joe Czerwinski";"Mohua 2013 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Mohua"
"116764";"New Zealand";"This wine has uniqueness to it, as Central Otago is primarily Pinot Noir country. That said, the wine displays pretty traditional Sauvignon Blanc notes of passion fruit, pink grapefruit and nectarine. Attractive textural richness on the midpalate  fades quickly on the finish.";NA;"88";"20";"Central Otago";NA;"Joе Czеrwinski";"Amisfield 2013 Sauvignon Blanc (Central Otago)";"Sauvignon Blanc";"Amisfield"
"116755";"New Zealand";"Even one of Marlborough's best and most consistent producers faced some challenges in 2012. This wine shows a slight surfeit of vegetal notes like sweet peas and tomato leaf that don't quite harmonize with the otherwise honeyed, ripe passion-fruit flavors. The texture in the mouth is still silky, the finish still long, but drink up, or look for the 2013.";NA;"89";NA;"Marlborough";NA;"Jоe Czerwinski";"Dog Point 2012 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Dog Point"
"116691";"New Zealand";"This chunky, beefy Pinot Noir offers plenty of flavor for a realistic price. Hints of smoke, violet and tomato leaf add complexity to the black cherry fruit. The finish is long and lightly dusted with tannins. Drink now.";NA;"88";"15";"Marlborough";NA;"Joe Czerwinski";"Clifford Bay Estate 2010 Pinot Noir (Marlborough)";"Pinot Noir";"Clifford Bay Estate"
"116691";"New Zealand";"This chunky, beefy Pinot Noir offers plenty of flavor for a realistic price. Hints of smoke, violet and tomato leaf add complexity to the black cherry fruit. The finish is long and lightly dusted with tannins. Drink now.";NA;"88";"15";"Marlborough";NA;"Joe Czerwinski";"Clifford Bay Estate 2010 Pinot Noir (Marlborough)";"Pinot Noir";"Clifford Bay Estate"
"116663";"New Zealand";"This is intense and muscular without being overdone. Herbal and peppery notes bring nuance to the concentrated flavors of dark plum, mocha and baking spice. The finish is richly tannic but not hard, making it approachable now but capable of aging through 2030.";NA;"92";"30";"Central Otago";NA;"Jое Czеrwinski";"Loveblock 2014 Pinot Noir (Central Otago)";"Pinot Noir";"Loveblock"
"116657";"New Zealand";"Consistently one of New Zealand's top Chardonnay producers, Neudorf flies the standard for Nelson, almost next door to better-known Marlborough. The medium-bodied 2014 Chardonnay begins with appetizing scents of toast, oak spice and white peach. On the palate, there's a lovely combination of spice and stone fruit, then lingering citrus on the finish. Drink now–2020.";NA;"92";"25";"Nelson";NA;"Jое Czеrwinski";"Neudorf 2014 Chardonnay (Nelson)";"Chardonnay";"Neudorf"
"116657";"New Zealand";"Consistently one of New Zealand's top Chardonnay producers, Neudorf flies the standard for Nelson, almost next door to better-known Marlborough. The medium-bodied 2014 Chardonnay begins with appetizing scents of toast, oak spice and white peach. On the palate, there's a lovely combination of spice and stone fruit, then lingering citrus on the finish. Drink now–2020.";NA;"92";"25";"Nelson";NA;"Joe Czerwinski";"Neudorf 2014 Chardonnay (Nelson)";"Chardonnay";"Neudorf"
"116322";"New Zealand";"One of several Pioneer Block Sauvignons now coming out of St. Clair, the 2008 Snap Block leans toward the pungent side of Sauvignon Blanc, with aromas of crushed tomato leaf leading the way. The flavors are decidedly herbal, but, backed by a solid underpinning of citrus fruits, the results are zesty and refreshing.";"Pioneer Block #18 Snap Block";"88";"23";"Marlborough";NA;"Joe Czerwinski";"Saint Clair 2008 Pioneer Block #18 Snap Block Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Saint Clair"
"116322";"New Zealand";"One of several Pioneer Block Sauvignons now coming out of St. Clair, the 2008 Snap Block leans toward the pungent side of Sauvignon Blanc, with aromas of crushed tomato leaf leading the way. The flavors are decidedly herbal, but, backed by a solid underpinning of citrus fruits, the results are zesty and refreshing.";"Pioneer Block #18 Snap Block";"88";"23";"Marlborough";NA;"Joe Czerwinski";"Saint Clair 2008 Pioneer Block #18 Snap Block Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Saint Clair"
"116267";"New Zealand";"This is an intriguing, complex rendering of Sauvignon Blanc. It's reasonably weighty and plush, yet marked by hints of tomato leaf, wet mossy stone and grapefruit that linger on the finish.";NA;"90";"21";"Martinborough";NA;"Joe Czerwinski";"Palliser Estate 2014 Sauvignon Blanc (Martinborough)";"Sauvignon Blanc";"Palliser Estate"
"116117";"New Zealand";"This has really evolved over the past 10 months since I tasted it at the winery, going from crisp and pineapple-y then to more honeyed and tropical now, with opulent layers of peach and mango that coat the mouth on the long finish. Drink now.";"Estate";"92";"29";"Waipara";NA;"Jое Czеrwinski";"Mountford 2007 Estate Chardonnay (Waipara)";"Chardonnay";"Mountford"
"116117";"New Zealand";"This has really evolved over the past 10 months since I tasted it at the winery, going from crisp and pineapple-y then to more honeyed and tropical now, with opulent layers of peach and mango that coat the mouth on the long finish. Drink now.";"Estate";"92";"29";"Waipara";NA;"Jое Czеrwinski";"Mountford 2007 Estate Chardonnay (Waipara)";"Chardonnay";"Mountford"
"115999";"New Zealand";"This shows just how good Gimblett Gravels reds can be even at such a fair price point. Senior Winemaker Gordon Russell has fashioned a full-bodied, dark and dense wine that shows hints of vanilla and cedar which frame dark plum and cassis fruit, then slowly fade into a long, velvety finish. Drink 2020–2030.";"Gimblett Gravels Merlot-Cabernet Sauvignon-Malbec-Cabernet Franc";"92";"18";"Hawke's Bay";NA;"Jое Czеrwinski";"Esk Valley 2014 Gimblett Gravels Merlot-Cabernet Sauvignon-Malbec-Cabernet Franc Red (Hawke's Bay)";"Bordeaux-style Red Blend";"Esk Valley"
"115924";"New Zealand";"Plump and round on the palate, this is a bit soft and lacking bite, but does offer a reasonably complex array of pungently herbal notes and melon and fig flavors. Drink now.";NA;"86";"10";"Marlborough";NA;"Jоe Czerwinski";"Twin Islands 2009 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Twin Islands"
"115759";"New Zealand";"This seems to take a page out of Australia's Clare Valley Riesling style book, offering floral notes, green apple and citrus aromas and a reasonably dry, muscular style. Lime sherbet flavors dominate, finishing crisp and tart.";NA;"89";"18";"Marlborough";NA;"Joe Czerwinski";"Saint Clair 2007 Riesling (Marlborough)";"Riesling";"Saint Clair"
"115755";"New Zealand";"There's a slightly smoky, fume character to this wine's otherwise ripe aromas of stone fruit, melon and fig, giving an extra layer of complexity. And despite the ripe aromas, this wine is crisp and grassy on the palate, delivering a long finish with finely delineated flavors.";NA;"89";"14";"Marlborough";NA;"Joе Czеrwinski";"Sherwood Estate 2007 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Sherwood Estate"
"115620";"New Zealand";"Filled with aromas and flavors of passion fruit, gooseberries and a touch of grassiness, this is a readily accessible Sauvignon Blanc that might lack a little complexity and richness, but is assertively flavored and goes down easily.";"Vicar's Choice";"86";"17";"Marlborough";NA;"Jоe Czerwinski";"Saint Clair 2009 Vicar's Choice Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Saint Clair"
"115147";"New Zealand";"Blends ripe tropical fruit—even including hints of mango and banana—with more pungent notes in a full-bodied, almost sweet-seeming Sauvignon Blanc. Flashy upfront, then fades a bit on the finish.";"Falveys";"88";"21";"Marlborough";NA;"Jое Czеrwinski";"Omaka Springs 2007 Falveys Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Omaka Springs"
"114914";"New Zealand";"This is a seriously dry wine, somewhere between stony and chalky in terms of texture. Aromatically, it strikes a balance between herb and citrus, finishing long and crisp.";NA;"87";"20";"Central Otago";NA;"Jое Czеrwinski";"Amisfield 2014 Sauvignon Blanc (Central Otago)";"Sauvignon Blanc";"Amisfield"
"114860";"New Zealand";"This tastes like Suavignon Blanc with bubbles, so I suppose it must be deemed successful. Tomato leaf, fig and citrus notes are elevated in intensity by the gentle presence of CO2, but finish short.";"Legacy Sparkling Sauvignon Blanc";"85";"19";"Marlborough";NA;"Joe Czerwinski";"Hillersden 2015 Legacy Sparkling Sauvignon Blanc Sparkling (Marlborough)";"Sparkling Blend";"Hillersden"
"114847";"New Zealand";"Although only medium in body, this comes across as slightly heavy. Ripe flavors of nectarine, pineapple and mixed citrus are attractive, but lack refreshing zip on the finish.";NA;"85";"17";"Marlborough";NA;"Joe Czerwinski";"Unparalleled 2015 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Unparalleled"
"114535";"New Zealand";"The Te Muna Road section of Martinborough is the same region exploited by Craggy Range and Escarpment, so Cobblestone's American owners are in good company. Only the second release of this wine, the 2010 is a plush, sexy example, featuring a combination of fruity and savory components. Black cherry fruit pushes through complex notes of smoke, sous bois and shiitake mushrooms. Drink now–2020.";"Te Muna";"91";"50";"Martinborough";NA;"Jое Czеrwinski";"Cobblestone 2010 Te Muna Pinot Noir (Martinborough)";"Pinot Noir";"Cobblestone"
"114443";"New Zealand";"Eradus continues a successful run with this year's Sauvignon Blanc. As usual, it's fairly pungent and herbal upfront, but then delivers waves of passion fruit. It's concentrated and fairly full-bodied for a Sauvignon, with a lingering finish.";NA;"91";"20";"Marlborough";NA;"Joe Czerwinski";"Eradus 2009 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Eradus"
"114341";"New Zealand";"This medium-bodied Sauvignon Blanc adds a bit of creamy depth on the midpalate, while its aromas and flavors of fig and melon are on the ripe side for Marlborough. Despite that, it's still clean and refreshing, with a long, citrus-pith finish.";NA;"89";"17";"Marlborough";NA;"Jое Czеrwinski";"Jules Taylor 2014 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Jules Taylor"
"114341";"New Zealand";"This medium-bodied Sauvignon Blanc adds a bit of creamy depth on the midpalate, while its aromas and flavors of fig and melon are on the ripe side for Marlborough. Despite that, it's still clean and refreshing, with a long, citrus-pith finish.";NA;"89";"17";"Marlborough";NA;"Joe Czerwinski";"Jules Taylor 2014 Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Jules Taylor"
"114269";"New Zealand";"Pretty typical New Zealand Pinot Gris, featuring a fair bit of residual sweetness. There's plenty of weight and density in the mouth, but less intensity of flavor and aroma, only hinting at almond, honey and melon.";NA;"85";"16";"Marlborough";NA;"Joe Czerwinski";"Chasing Venus 2009 Pinot Gris (Marlborough)";"Pinot Gris";"Chasing Venus"
"114115";"New Zealand";"The Palliser Pinot style is typically a bit beefy, and this 2013 follows suit. That said, it's likely to age well—at least through 2020. Cherry, herb and mocha aromas and flavors finish with a slightly dusty texture and firm acids.";NA;"90";"35";"Martinborough";NA;"Jое Czеrwinski";"Palliser Estate 2013 Pinot Noir (Martinborough)";"Pinot Noir";"Palliser Estate"
"114105";"New Zealand";"On the nose, this shows some of the Awatere Valley's classic nettle or tomato leaf-like signature, but also hints of stone fruit and struck flint. On the palate, it nicely combines elements of stone fruit, citrus and fresh herbs, finishing gentle and easy.";"S1 Single Block";"90";"30";"Awatere Valley";NA;"Joe Czerwinski";"Yealands 2014 S1 Single Block Sauvignon Blanc (Awatere Valley)";"Sauvignon Blanc";"Yealands"
"114102";"New Zealand";"Grassy, herbal notes accent grapefruit and lime aromas, while riper hints of stone fruit sneak in on the palate, adding roundness and weight. Dusty, slightly chalky nuances on the finish give the impression of dry minerality.";"Small Parcels Spitfire";"90";"26";"Marlborough";NA;"Jоe Czerwinski";"Kim Crawford 2014 Small Parcels Spitfire Sauvignon Blanc (Marlborough)";"Sauvignon Blanc";"Kim Crawford"
"114018";"New Zealand";"This definitely fits the bill as an affordable weekday red. Red berries, vanilla and spice on the nose and palate offer plenty of enjoyment, while there's just enough softly dusty tannins to provide structure on the crisp finish. Drink now through the end of 2018.";NA;"89";"15";"Hawke's Bay";NA;"Joe Czerwinski";"Oyster Bay 2014 Merlot (Hawke's Bay)";"Merlot";"Oyster Bay"
"113865";"New Zealand";"Still youthful and vibrant, the 2007 Taylors Pass Pinot Noir features full-on black cherry fruit, tinged with hints of herbs and licorice. It's a beefy, chunky Pinot that should age reasonably well; drink now–2018.";"Taylors Pass Vineyard";"90";"44";"Marlborough";NA;"Joe Czerwinski";"Villa Maria 2007 Taylors Pass Vineyard Pinot Noir (Marlborough)";"Pinot Noir";"Villa Maria"
"113832";"New Zealand";"This is a full-bodied, sturdy wine, bursting with blueberries and baking spices. Licorice adds interest, as do some savory notes of meat, olive and espresso. Drink 2016–2023.";"Gimblett Gravels";"91";"35";"Hawke's Bay";NA;"Joe Czerwinski";"Trinity Hill 2011 Gimblett Gravels Syrah (Hawke's Bay)";"Syrah";"Trinity Hill"
"113832";"New Zealand";"This is a full-bodied, sturdy wine, bursting with blueberries and baking spices. Licorice adds interest, as do some savory notes of meat, olive and espresso. Drink 2016–2023.";"Gimblett Gravels";"91";"35";"Hawke's Bay";NA;"Joe Czerwinski";"Trinity Hill 2011 Gimblett Gravels Syrah (Hawke's Bay)";"Syrah";"Trinity Hill"
