"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"105749";"Mexico";"Waxy smelling and gritty, with an oily overtone, this feels O.K. but sort of wayward, with flavors of bitter grapefruit and matchstick. Simple and somewhat sour on the finish.";"Equinoccio";"82";"21";"Valle de Guadalupe";NA;"Michаel Schаchner";"Lafarga 2010 Equinoccio Chardonnay (Valle de Guadalupe)";"Chardonnay";"Lafarga"
"105749";"Mexico";"Waxy smelling and gritty, with an oily overtone, this feels O.K. but sort of wayward, with flavors of bitter grapefruit and matchstick. Simple and somewhat sour on the finish.";"Equinoccio";"82";"21";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"Lafarga 2010 Equinoccio Chardonnay (Valle de Guadalupe)";"Chardonnay";"Lafarga"
"105729";"Mexico";"This has aromas of smashed berry and red licorice candy. It feels raspy and resiny, with flavors of toasted oak and jammy blueberry and raspberry. It's wiry and lacking finesse on the finish.";NA;"82";"23";"Valle de Guadalupe";NA;"Michaеl Schachnеr";"Emevé 2009 Shiraz (Valle de Guadalupe)";"Shiraz";"Emevé"
"100880";"Mexico";"This oaky wine opens with a huge pop of toasty, burnt aromas. It's resiny feeling, with a creamy palate. Hard time spent in Hungarian barrels has resulted in flavors of toasty apple, cinnamon and peppery spices. This lacks harmony.";NA;"82";"15";"Valle de Guadalupe";NA;"Michaеl Schachnеr";"Emevé 2012 Chardonnay (Valle de Guadalupe)";"Chardonnay";"Emevé"
"100879";"Mexico";"This is rooty and leafy on the nose, with dry raspberry and root beer aromas. There's a compost-like undercurrent to this wine that's highlighted via leafy, herbal flavors and a baked, earthy finish.";NA;"82";"21";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"Dubacano 2010 Tempranillo (Valle de Guadalupe)";"Tempranillo";"Dubacano"
"100213";"Mexico";"This Chardonnay is a touch volatile on the nose, which deals some gym sweat and brine. Eventually things break down to dusty, soft white-fruit aromas. Flavors of banana, papaya and white pepper end with tropical notes. This is just good enough.";"Xikbal";"83";"21";"Valle de Guadalupe";NA;"Michaеl Schachnеr";"Vinicola Urbana 2011 Xikbal Chardonnay (Valle de Guadalupe)";"Chardonnay";"Vinicola Urbana"
"100213";"Mexico";"This Chardonnay is a touch volatile on the nose, which deals some gym sweat and brine. Eventually things break down to dusty, soft white-fruit aromas. Flavors of banana, papaya and white pepper end with tropical notes. This is just good enough.";"Xikbal";"83";"21";"Valle de Guadalupe";NA;"Michael Schachner";"Vinicola Urbana 2011 Xikbal Chardonnay (Valle de Guadalupe)";"Chardonnay";"Vinicola Urbana"
"100209";"Mexico";"Lafarga's wines are expensive and shoot high, but they are awfully rustic in general. This Syrah is earthy and rubbery on the nose, then hard as rocks on the palate due to clamp-down tannins. Flavors of dark fruits, plastic and oak finish with heat.";"Equinoccio";"83";"35";"Valle de Guadalupe";NA;"Michaеl Schachnеr";"Lafarga 2008 Equinoccio Syrah (Valle de Guadalupe)";"Syrah";"Lafarga"
"95868";"Mexico";"Flat early aromas seem smoky at first and then more like apple and papaya. This is a plump Sauvignon Blanc with mouthfilling weight; it's a touch mealy in flavor, and no particular fruits stick out. It's fine, but short on character.";"Estacion el Porvenir";"84";"13";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"Unión de Productores del Valle (UPVG) 2012 Estacion el Porvenir Sauvignon Blanc (Valle de Guadalupe)";"Sauvignon Blanc";"Unión de Productores del Valle (UPVG)"
"95860";"Mexico";"This opens with hard-capped aromas of crusty mineral and reedy berry. The flavors are gamy and roasted, with brandied plum and cherry accents. The finish is bright in feel and runs long with an herbal raspberry flavor.";NA;"84";"35";"Valle de Guadalupe";NA;"Michael Schachner";"Vinos Magbel 2009 Nebbiolo (Valle de Guadalupe)";"Nebbiolo";"Vinos Magbel"
"95859";"Mexico";"This is a blend of Chardonnay, Sauvignon Blanc and Moscato that's yeasty and oaky on the nose. The mouth is creamy and home to apple, vanilla and oxidized afterflavors. There's enough solid pear and melon involved to make it worthwhile, but you can't miss the mature nature of the wine.";"Nuva";"84";"28";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"Vinicola Fraternidad 2011 Nuva White (Valle de Guadalupe)";"White Blend";"Vinicola Fraternidad"
"94882";"Mexico";"This is spicy and dusty on the nose, with a hint of agave and roasted berry aromas. Feels full, good and zesty, with driving black-cherry, plum and raspberry flavors. It shows herbal shadings and fresh tomato on the finish. This is a blend of Cabernet Sauvignon with Syrah and Carignan.";"Xikbal Baja";"87";"20";"Valle de Guadalupe";NA;"Michаel Schаchner";"HQSA 2009 Xikbal Baja Red (Valle de Guadalupe)";"Cabernet Blend";"HQSA"
"94762";"Mexico";"Dark, gritty, crusty aromas of black licorice and bitter chocolate are fiery, narrow and ultimately unveil cassis and black cherry notes. This blend of Tempranillo, Zinfandel and Grenache is hard and powerful in the mouth, with toasty, chocolaty flavors of ripe berries and baked plum. This is true, sun-drenched Mexican wine.";"Txtura 1";"88";"30";"Valle de Guadalupe";NA;"Michaеl Schachnеr";"Paralelo 2007 Txtura 1 Red (Valle de Guadalupe)";"Red Blend";"Paralelo"
"94746";"Mexico";"This is Fraternidad's best wine by a mile. Cherry, blackberry, cola and leafy aromas set up a juicy, mildly scratchy palate with tomato, herb, roast berry, chocolate and coffee flavors. There's some scour to the finish, but that's nothing carne asada can't tame.";"Boceto";"88";"39";"Valle de Guadalupe";NA;"Michael Schachner";"Vinicola Fraternidad 2011 Boceto Red (Valle de Guadalupe)";"Red Blend";"Vinicola Fraternidad"
"94746";"Mexico";"This is Fraternidad's best wine by a mile. Cherry, blackberry, cola and leafy aromas set up a juicy, mildly scratchy palate with tomato, herb, roast berry, chocolate and coffee flavors. There's some scour to the finish, but that's nothing carne asada can't tame.";"Boceto";"88";"39";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"Vinicola Fraternidad 2011 Boceto Red (Valle de Guadalupe)";"Red Blend";"Vinicola Fraternidad"
"92861";"Mexico";"Herbal, leathery aromas are horsey and sharp. This feels rugged and choppy, then tastes baked and herbal, like a mix of stewed fruits, oregano, cured meat and pepper. A grassy, herbal finish does little to bring it around.";"Estate Bottled";"82";"11";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"L.A. Cetto 2010 Estate Bottled Cabernet Sauvignon (Valle de Guadalupe)";"Cabernet Sauvignon";"L.A. Cetto"
"90017";"Mexico";"The peach, pear and apple aromas get no interference from oak. The mouthfeel is friendly, while flavors of green melon, pear and spice work well together. It finishes sweet but with a touch of spice and vanilla.";"Chenin-Colombard";"87";"12";"Valle de Guadalupe";NA;"Michael Schachner";"Monte Xanic 2011 Chenin-Colombard White (Valle de Guadalupe)";"White Blend";"Monte Xanic"
"83294";"Mexico";"This purple-tinted heavyweight smells rugged, scratchy and jammy, with horsey notes accenting currant and cranberry flavors. An aggressive palate is far from an easy ride, while plum, spice and herbal flavors end with juicy acidity.";"Estate Bottled";"84";"13";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"L.A. Cetto 2012 Estate Bottled Petite Sirah (Valle de Guadalupe)";"Petite Sirah";"L.A. Cetto"
"82119";"Mexico";"Initially hard, rooty aromas of leather and horsehide transition to cassis, raspberry and plum if given time. The palate on this is a bit rough and tannic, but there's also solid berry fruit and a moderately baked finish with a rubbery feel to give it character.";NA;"85";"40";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"Vinos Magbel 2010 Cabernet Sauvignon (Valle de Guadalupe)";"Cabernet Sauvignon";"Vinos Magbel"
"82110";"Mexico";"Mocha, coffee, leather, brandied red fruit and a grassy aroma define the bouquet on this sweet, ripe-tasting Cabernet that's full of cherry and candied berry flavors. A sweet, jammy finish has a little burn to offer.";NA;"85";"28";"Valle de Guadalupe";NA;"Michael Schachner";"Emevé 2010 Cabernet Sauvignon (Valle de Guadalupe)";"Cabernet Sauvignon";"Emevé"
"81721";"Mexico";"Raw, woody aromas are forceful to the point of smelling like a timber mill; in addition, the nose is fiery and herbal, with minty berry aromas. A disjointed palate features bulky plum and red-berry flavors as well as a green tinge, while a finish with heavy oak and raisiny fruit delivers Baja's patented saltiness.";NA;"83";"27";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"Vena Cava 2011 Tempranillo (Valle de Guadalupe)";"Tempranillo";"Vena Cava"
"79704";"Mexico";"Smooth ripe-fruit aromas of raisin and blackberry lead to a jammy feel and concentrated palate that's home to baked black-fruit and molasses flavors. A gritty, grippy finish holds its form. Drink now.";"Private Reserve";"87";"20";"Valle de Guadalupe";NA;"Michаel Schаchner";"L.A. Cetto 2008 Private Reserve Petite Sirah (Valle de Guadalupe)";"Petite Sirah";"L.A. Cetto"
"78722";"Mexico";"Monte Xanic puts out a number of solid wines at this affordable level. This blend features apple, citrus and mild sulfuric oiliness on the nose. The feel is correct and clean, while basic flavors of peach and apple carry onto a sweet-leaning finish where banana and pear notes linger.";"Chenin-Colombard";"87";"16";"Valle de Guadalupe";NA;"Michаel Schаchner";"Monte Xanic 2012 Chenin-Colombard Chenin Blanc (Valle de Guadalupe)";"Chenin Blanc";"Monte Xanic"
"76399";"Mexico";"Price aside, this is a ponderous wine with rooty aromas of Dr. Pepper mixed with burnt toast, coffee and baked berry fruits. It's very rich and syrupy in the mouth, while caramel, chocolate and baked berry flavors bring this overripe wine to rest.";"Reserva";"84";"100";"Valle de Guadalupe";NA;"Michael Schachner";"Ernesto Camou y Camou 2010 Reserva Cabernet Sauvignon (Valle de Guadalupe)";"Cabernet Sauvignon";"Ernesto Camou y Camou"
"76398";"Mexico";"Hot, syrupy aromas are rooty and intense. This Nebbiolo offers plum, raspberry and red currant flavors offset by tomato and noticeable oak. The finish is propelled by acidity and carries tangy flavors of roasted tomato and plum.";NA;"84";"23";"Valle de Guadalupe";NA;"Michael Schachner";"Dubacano 2010 Nebbiolo (Valle de Guadalupe)";"Nebbiolo";"Dubacano"
"75797";"Mexico";"Neutral on the nose, with hints of peach and melon, this Chenin is flabby and struggling to stay afloat. Lightly oxidized, yeasty flavors of apricot and melon finish with barely a pulse.";NA;"80";"13";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"L.A. Cetto 2013 Chenin Blanc (Valle de Guadalupe)";"Chenin Blanc";"L.A. Cetto"
"75797";"Mexico";"Neutral on the nose, with hints of peach and melon, this Chenin is flabby and struggling to stay afloat. Lightly oxidized, yeasty flavors of apricot and melon finish with barely a pulse.";NA;"80";"13";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"L.A. Cetto 2013 Chenin Blanc (Valle de Guadalupe)";"Chenin Blanc";"L.A. Cetto"
"75787";"Mexico";"Stalky aromas suggest peach, but overall there's hardly any fruit on the nose of this tired wine. A fat palate is low on acidity, while bland citrus, melon and papaya flavors finish in no man's land.";NA;"82";"13";"Valle de Guadalupe";NA;"Michael Schachner";"L.A. Cetto 2013 Sauvignon Blanc (Valle de Guadalupe)";"Sauvignon Blanc";"L.A. Cetto"
"75468";"Mexico";"This fiery Grenache delivers heat, bold fruit and cured meat aromas on what amounts to a flaming bouquet. Red fruit flavors dominate this forceful wine, while the finish turns meaty and salty tasting.";"Pagano";"85";"28";"Valle de Guadalupe";NA;"Michael Schachner";"Hacienda La Lomita 2010 Pagano Grenache (Valle de Guadalupe)";"Grenache";"Hacienda La Lomita"
"75455";"Mexico";"While this wine is unoaked, it still carries a strong whiff of sulfur and popcorn that doesn't really dissipate. The palate offers good feel and is balanced between weight and acidity. Flavors of melon and applesauce are round and end in a swirl of sweet pear.";"Piedra del Sol";"85";"26";"Valle de Guadalupe";NA;"Michаel Schаchner";"Casa de Piedra 2012 Piedra del Sol Chardonnay (Valle de Guadalupe)";"Chardonnay";"Casa de Piedra"
"73221";"Mexico";"The nose on this Sauvignon Blanc is chunky and shows hints of corn and baked apple. The body is in good shape, as proper acidity offsets any fat in the wine. Melony flavors match the texture, and there's some notorious Baja saltiness to the finish. This is definitely a food wine.";"Emblema";"87";"28";"Valle de Guadalupe";NA;"Michael Schachner";"Paralelo 2012 Emblema Sauvignon Blanc (Valle de Guadalupe)";"Sauvignon Blanc";"Paralelo"
"65629";"Mexico";"This red blend of 67% Syrah and 33% Mourvedre immediately announces itself as serious and classy. The bouquet is layered with berry fruit and baking spice aromas that aren't hard or pushy. It feels stout and secure, with its structure supporting flavors of concentrated berry, pepper and baking spice. The long finish keeps its form. Drink now–2015.";"Pedregal";"91";"45";"San Antonio de las Minas Valley";NA;"Michael Schachner";"Vinisterra 2007 Pedregal Syrah-Mourvèdre (San Antonio de las Minas Valley)";"Syrah-Mourvèdre";"Vinisterra"
"65629";"Mexico";"This red blend of 67% Syrah and 33% Mourvedre immediately announces itself as serious and classy. The bouquet is layered with berry fruit and baking spice aromas that aren't hard or pushy. It feels stout and secure, with its structure supporting flavors of concentrated berry, pepper and baking spice. The long finish keeps its form. Drink now–2015.";"Pedregal";"91";"45";"San Antonio de las Minas Valley";NA;"Michаel Schаchner";"Vinisterra 2007 Pedregal Syrah-Mourvèdre (San Antonio de las Minas Valley)";"Syrah-Mourvèdre";"Vinisterra"
"65610";"Mexico";"Ripe and rich, but not dull or out of whack, this smells sweet, a little soupy and densely fruity, with a cumin accent. It feels concentrated and full bodied, with black fruit flavors of roasted plum and blackberry. It's mellow, dealing brown sugar on the finish. This is a blend of Cabernet Sauvignon, Merlot and Tempranillo; drink now–2013.";NA;"91";"108";"Valle de Guadalupe";NA;"Michаel Schаchner";"El Sombrero 2009 Red (Valle de Guadalupe)";"Red Blend";"El Sombrero"
"65610";"Mexico";"Ripe and rich, but not dull or out of whack, this smells sweet, a little soupy and densely fruity, with a cumin accent. It feels concentrated and full bodied, with black fruit flavors of roasted plum and blackberry. It's mellow, dealing brown sugar on the finish. This is a blend of Cabernet Sauvignon, Merlot and Tempranillo; drink now–2013.";NA;"91";"108";"Valle de Guadalupe";NA;"Michael Schachner";"El Sombrero 2009 Red (Valle de Guadalupe)";"Red Blend";"El Sombrero"
"65482";"Mexico";"Simple pear flavors, joined by a hint of butter. A bit thick and heavy, but it makes for a mouthfilling white.";"Private Reserve";"84";"14";"Valle de Guadalupe";NA;NA;"L.A. Cetto 2000 Private Reserve Chardonnay (Valle de Guadalupe)";"Chardonnay";"L.A. Cetto"
"65482";"Mexico";"Simple pear flavors, joined by a hint of butter. A bit thick and heavy, but it makes for a mouthfilling white.";"Private Reserve";"84";"14";"Valle de Guadalupe";NA;NA;"L.A. Cetto 2000 Private Reserve Chardonnay (Valle de Guadalupe)";"Chardonnay";"L.A. Cetto"
"61402";"Mexico";"Smoky, oaky and peppery up front, with balsamic berry aromas and tree bark notes. It feels thick, creamy and a little awkward, with heavy oak flavors, related spice and savory, stewy notes. As it unwinds it's chunky and heavy, with a sweet molasses note on the finish.";NA;"84";"23";"Valle de Guadalupe";NA;"Michael Schachner";"Monte Xanic 2009 Cabernet Sauvignon (Valle de Guadalupe)";"Cabernet Sauvignon";"Monte Xanic"
"56218";"Mexico";"Most Monte Xanic wines are well made and fall into this region on our 100-point scale. This Cab-Merlot blend begins with herbal tomato aromas, leafy touches and spice notes. It's a lot like basic Bordeaux, but with a creamy feel, rubbery tannins and more overt oak. This finishes with mocha, coffee, chocolate and peppery flavors.";"Cabernet Blend";"86";"23";"Valle de Guadalupe";NA;"Michаеl Schаchnеr";"Monte Xanic 2011 Cabernet Blend Cabernet Sauvignon-Merlot (Valle de Guadalupe)";"Cabernet Sauvignon-Merlot";"Monte Xanic"
"56218";"Mexico";"Most Monte Xanic wines are well made and fall into this region on our 100-point scale. This Cab-Merlot blend begins with herbal tomato aromas, leafy touches and spice notes. It's a lot like basic Bordeaux, but with a creamy feel, rubbery tannins and more overt oak. This finishes with mocha, coffee, chocolate and peppery flavors.";"Cabernet Blend";"86";"23";"Valle de Guadalupe";NA;"Michaеl Schachnеr";"Monte Xanic 2011 Cabernet Blend Cabernet Sauvignon-Merlot (Valle de Guadalupe)";"Cabernet Sauvignon-Merlot";"Monte Xanic"
"53792";"Mexico";"Roasted berry, dry oak, bacon, leather, graphite and spice aromas come together on the nose. It feels jammy, thick and chewy, with full tannins setting up flavors of baked berry and molasses. It finishes similarly, with a rich, full texture and a candied flavor. This is a blend of 80% Cabernet Franc and 10% each Cabernet Sauvignon and Merlot.";"Singular";"88";"40";"Valle de Guadalupe";NA;"Michael Schachner";"La Lomita 2009 Singular Red (Valle de Guadalupe)";"Bordeaux-style Red Blend";"La Lomita"
"53354";"Mexico";"Like most good Baja whites, this is done in a crisp, fresh style and offers acidic cut on the palate. The flavors are pure citrus—mostly lemon, tangerine and pineapple. This tangy wine narrows on the finish. Drink with ceviche and raw shellfish.";"Espacio En Blanco";"86";"22";"Valle de Guadalupe";NA;"Michаel Schаchner";"Hacienda La Lomita 2011 Espacio En Blanco Sauvignon Blanc-Chenin Blanc (Valle de Guadalupe)";"Sauvignon Blanc-Chenin Blanc";"Hacienda La Lomita"
"42941";"Mexico";"Smells crisp and pineapple-y and tastes of tart pineapple and pear, but the mouthfeel is thick and syrupy. Finishes relatively clean and tangy.";NA;"84";"10";"Valle de Guadalupe";NA;NA;"L.A. Cetto 2001 Chardonnay (Valle de Guadalupe)";"Chardonnay";"L.A. Cetto"
"42941";"Mexico";"Smells crisp and pineapple-y and tastes of tart pineapple and pear, but the mouthfeel is thick and syrupy. Finishes relatively clean and tangy.";NA;"84";"10";"Valle de Guadalupe";NA;NA;"L.A. Cetto 2001 Chardonnay (Valle de Guadalupe)";"Chardonnay";"L.A. Cetto"
"42647";"Mexico";"A world-class wine regardless of origin, this Cabernet Sauvignon, Merlot, Tempranillo and Zinfandel blend is as full as they come, with alluring black cherry, cola and graphite aromas. The mouthfeel is smooth and rich, with a wave of cola, molasses and chocolate along with black cherry and blackberry. Sweet, dark, smoky and long on the finish. Drink now–2014.";"Amado IV";"92";"54";"Valle de Guadalupe";NA;"Michael Schachner";"Viñas de Garza 2007 Amado IV Red (Valle de Guadalupe)";"Red Blend";"Viñas de Garza"
"41449";"Mexico";"Kuwal is a Tempranillo-led blend that's ripe and structured. Cassis, plum and toasty aromas are heady and introduce a big, ripe palate with round tannins, harmony and flavors of coffee, chocolate, spice and blackberry. To no surprise, it finishes jammy and rich. Drink through 2017.";"Kuwal";"89";"31";"Valle de Guadalupe";NA;"Michael Schachner";"Tres Valles 2010 Kuwal Red (Valle de Guadalupe)";"Red Blend";"Tres Valles"
"41449";"Mexico";"Kuwal is a Tempranillo-led blend that's ripe and structured. Cassis, plum and toasty aromas are heady and introduce a big, ripe palate with round tannins, harmony and flavors of coffee, chocolate, spice and blackberry. To no surprise, it finishes jammy and rich. Drink through 2017.";"Kuwal";"89";"31";"Valle de Guadalupe";NA;"Michаel Schаchner";"Tres Valles 2010 Kuwal Red (Valle de Guadalupe)";"Red Blend";"Tres Valles"
"41336";"Mexico";"Initially this Cab smells grassy and downright green, yet berry aromas rise up after time in the glass. An awkward, heavy palate is home to heavily oaked berry flavors that finish creamy and thick.";NA;"83";"27";"Valle de Guadalupe";NA;"Michael Schachner";"Vena Cava 2011 Cabernet Sauvignon (Valle de Guadalupe)";"Cabernet Sauvignon";"Vena Cava"
"40609";"Mexico";"Sweet, earthy and dry smelling, with tobacco and savory soy aromas. Tomatoey acids pushing raspberry, plum, vanilla and tobacco flavors. Oak-based vanilla and tomato flavors are also present on the finish, which is fresh and lively. Only 250 cases made.";"Brisas del Sur";"88";"26";"San Vicente";NA;"Michаеl Schаchnеr";"Rincón de Guadalupe 2008 Brisas del Sur Red (San Vicente)";"Red Blend";"Rincón de Guadalupe"
"37958";"Mexico";"This earthy, dark, well-balanced Nebbiolo shares nothing in common with Italy but it's very good by Baja standards. The bouquet of baked black fruits and earth is modern and in good shape. This feels big and dense but structured, with blackberry, pepper and mild raisin and prune flavors on the finish.";"Private Reserve Barrel Aged";"88";"20";"Valle de Guadalupe";NA;"Michael Schachner";"L.A. Cetto 2007 Private Reserve Barrel Aged Nebbiolo (Valle de Guadalupe)";"Nebbiolo";"L.A. Cetto"
"37122";"Mexico";"Hard-topped aromas of raspberry and cherry along with dry oak lead to a mild palate with hard tannins. Baked, plummy flavors are short, while the finish on this Baja Nebbiolo is a bit raisiny, with lasting tannic grip.";"Private Reserve Barrel Aged Estate Bottled";"85";"23";"Valle de Guadalupe";NA;"Michael Schachner";"L.A. Cetto 2010 Private Reserve Barrel Aged Estate Bottled Nebbiolo (Valle de Guadalupe)";"Nebbiolo";"L.A. Cetto"
"33606";"Mexico";"This was my top Mexican white wine from a recent tasting. It's light and clean on the nose, with apple and just a touch of brininess. This shows off a good body with weight and acidic balance. Pear, papaya and dry melon are the key flavors, followed by vanilla and toast on the finish.";"Vino de Luna";"88";"22";"Valle de Guadalupe";NA;"Michael Schachner";"Cava Maciel 2012 Vino de Luna Chardonnay (Valle de Guadalupe)";"Chardonnay";"Cava Maciel"
"33606";"Mexico";"This was my top Mexican white wine from a recent tasting. It's light and clean on the nose, with apple and just a touch of brininess. This shows off a good body with weight and acidic balance. Pear, papaya and dry melon are the key flavors, followed by vanilla and toast on the finish.";"Vino de Luna";"88";"22";"Valle de Guadalupe";NA;"Michael Schachner";"Cava Maciel 2012 Vino de Luna Chardonnay (Valle de Guadalupe)";"Chardonnay";"Cava Maciel"
"29726";"Mexico";"Cascabel means “rattlesnake,” and this one bites with rich, heady, raisiny aromas that suggest a slightly cooked, hot wine. Raspberry, plum, spice and salty notes define the flavor profile, while licorice, dry spice and heat show up on the racy finish of this full-bodied striker.";"Cascabel";"87";"49";"Valle de Guadalupe";NA;"Michael Schachner";"Vinisterra 2007 Cascabel Red (Valle de Guadalupe)";"Red Blend";"Vinisterra"
"29726";"Mexico";"Cascabel means “rattlesnake,” and this one bites with rich, heady, raisiny aromas that suggest a slightly cooked, hot wine. Raspberry, plum, spice and salty notes define the flavor profile, while licorice, dry spice and heat show up on the racy finish of this full-bodied striker.";"Cascabel";"87";"49";"Valle de Guadalupe";NA;"Michael Schachner";"Vinisterra 2007 Cascabel Red (Valle de Guadalupe)";"Red Blend";"Vinisterra"
"26812";"Mexico";"Yeasty aromas are suggestive of vanilla wafer and corn cakes, with apple and melon scents lurking. A plump, low-acid palate delivers pithy, lightly bitter citrus and stone-fruit flavors, while notes of melon and honey fail to make much noise on the finish.";NA;"83";"13";"Valle de Guadalupe";NA;"Michael Schachner";"L.A. Cetto 2013 Chardonnay (Valle de Guadalupe)";"Chardonnay";"L.A. Cetto"
"25943";"Mexico";"The bouquet on this blend of Cab, Zin, Merlot and Tempranillo is fairly smooth and complex, with spice and modest heat. The palate, however, seems to be on the roasted and burnt side of the fence, with chocolate notes bringing up the rear. This is tasty but heavy, grabby and hot.";"Amado IV";"87";"58";"Valle de Guadalupe";NA;"Michael Schachner";"Viñas de Garza 2008 Amado IV Red (Valle de Guadalupe)";"Red Blend";"Viñas de Garza"
"25689";"Mexico";"Here's a true Sauvignon Blanc with spunky green aromas and plenty of grapefruit. It feels citric and lemony on the tongue, with citrusy flavors of tangerine and lime. It finishes tight and zesty, like a good Sauvignon Blanc should.";"Viña Kristel";"86";"13";"Valle de Guadalupe";NA;"Michael Schachner";"Monte Xanic 2011 Viña Kristel Sauvignon Blanc (Valle de Guadalupe)";"Sauvignon Blanc";"Monte Xanic"
"25569";"Mexico";"This five-grape blend is heavy, oaky and green at its core. Aromas of cassis and raisin suggest ripe fruit, but the palate is acidic, with shaky balance. Flavors of blueberry and boysenberry are minty, while licorice tones and jammy weight define the finish.";"Big Blend";"84";"27";"Valle de Guadalupe";NA;"Michaеl Schachnеr";"Vena Cava 2011 Big Blend Red (Valle de Guadalupe)";"Red Blend";"Vena Cava"
